reason	source	line	original
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1405719	hotelwithflight.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1407615	hra.health
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1408042	hs.kr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1408465	hstgr.cloud
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1408875	httpbin.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1409007	hu.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1410188	huissier-justice.fr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1410841	hungry.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1412450	hyogo.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1412690	hypernode.io
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1413086	hzc.io
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1413587	i.ng
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1413668	i234.me
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1413934	ia.us
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1414155	iamallama.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1414585	ibaraki.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1415271	ibxos.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1416632	icp0.io
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1416957	id.au
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1416966	id.ir
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1416968	id.lv
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1416978	id.us
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1416980	id.vn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1417741	idf.il
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1418439	idv.hk
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1418440	idv.tw
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1418888	if.ua
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1421283	iki.fi
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1421513	il.us
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1421577	ilawa.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1421778	iliadboxos.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1422171	ilovecollege.info
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1422474	im.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1423119	imb.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1424747	imperia.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1425372	in-addr.arpa
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1425380	in-berlin.de
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1425461	in.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1425464	in.rs
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1425466	in.th
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1425467	in.ua
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1425468	in.us
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1426287	ind.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1426288	ind.in
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1427971	inf.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1427977	inf.ua
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428614	info.az
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428615	info.bd
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428616	info.bo
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428623	info.ec
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428627	info.hu
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428628	info.ke
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428631	info.np
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428632	info.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428633	info.ro
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428637	info.tn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428638	info.tr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428639	info.ve
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1428640	info.vn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1430224	ingatlan.hu
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1433611	int.in
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1433612	int.la
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1437647	io.in
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1437660	io.vn
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1437685	iobb.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1438000	iopsys.se
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1439137	ip6.arpa
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1440683	ipv64.de
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1440684	ipv64.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442507	is-a-blogger.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442508	is-a-bruinsfan.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442509	is-a-chef.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442510	is-a-chef.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442511	is-a-chef.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442512	is-a-cpa.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442513	is-a-doctor.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442514	is-a-financialadvisor.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442515	is-a-geek.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442516	is-a-geek.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442517	is-a-geek.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442518	is-a-guru.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442519	is-a-hard-worker.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442520	is-a-landscaper.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442521	is-a-liberal.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442522	is-a-player.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442523	is-a-rockstar.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442524	is-a-socialist.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442525	is-a-teacher.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442526	is-a-techie.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442527	is-a-therapist.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442529	is-a.dev
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442531	is-an-actress.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442532	is-an-artist.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442533	is-an-engineer.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442537	is-by.us
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442539	is-certified.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442540	is-cool.dev
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442545	is-found.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442548	is-gone.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442554	is-into-anime.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442555	is-into-cars.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442556	is-leet.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442557	is-lost.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442562	is-not-certified.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442567	is-saved.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442568	is-slick.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442573	is-very-bad.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442574	is-very-evil.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442575	is-very-good.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442576	is-very-nice.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442577	is-very-sweet.org
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442584	is.it
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442608	isa-geek.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442609	isa-geek.net
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1442610	isa-hockeynut.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1443122	ishikawa.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1444068	issmarterthanyou.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1444239	isteingeek.de
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1444275	istmein.de
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1444639	it.ao
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1444640	it.com
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1445115	itcouldbewor.se
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1445593	itigo.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1446936	ivano-frankivsk.ua
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1446941	ivanovo.su
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1447410	iwate.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1447498	iwi.nz
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1447943	iz.hr
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1449370	jab.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1450364	jambyl.su
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1450537	jampa.br
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1451902	jaworzno.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1452492	jcloud.kz
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1453149	jeez.jp
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1453290	jelastic.team
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1453295	jele.io
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1453296	jelenia-gora.pl
public-suffix-only	C:\Users\PC\Downloads\top100110millionurls\01.txt	1455961	jgora.pl
